ts,sensor_id,pm25,pm10,no2,o3,so2,co,nh3,c6h6,temp,hum
2026-01-24T08:00,21,0.0,63.7,37.3,88.7,2.7,0.795,0.0,0.0,9.4,66
2026-01-24T09:00,21,0.0,56.5,28.3,106.0,2.7,0.632,0.0,0.0,10.8,67
2026-01-24T10:00,21,0.0,50.1,19.9,114.1,2.4,0.515,0.0,0.0,11.4,68
2026-01-24T11:00,21,0.0,52.9,18.1,138.0,2.4,0.447,0.0,0.0,12.3,67
2026-01-24T12:00,21,0.0,47.7,16.5,141.1,2.0,0.395,0.0,0.0,12.9,74
2026-01-24T13:00,21,0.0,44.1,16.4,122.9,2.0,0.385,0.0,0.0,12.5,63
2026-01-24T14:00,21,0.0,49.1,16.3,127.0,2.0,0.398,0.0,0.0,13.9,66
2026-01-24T15:00,21,0.0,61.2,16.5,112.5,1.9,0.375,0.0,0.0,14.0,63
2026-01-24T16:00,21,0.0,68.6,20.4,91.5,1.7,0.493,0.0,0.0,13.4,64
2026-01-24T17:00,21,0.0,92.3,26.1,74.6,1.6,0.654,0.0,0.0,12.3,68
2026-01-24T18:00,21,0.0,66.2,21.4,65.6,1.5,0.564,0.0,0.0,11.5,64
2026-01-24T19:00,21,0.0,57.5,15.5,57.3,1.4,0.44,0.0,0.0,11.4,67
2026-01-24T20:00,21,0.0,60.0,12.1,49.4,1.1,0.34,0.0,0.0,10.2,69
2026-01-24T21:00,21,0.0,53.2,9.2,40.4,1.1,0.273,0.0,0.0,8.9,69
2026-01-24T22:00,21,0.0,50.7,8.0,36.3,1.0,0.204,0.0,0.0,8.5,77
2026-01-24T23:00,21,0.0,46.4,7.1,33.7,0.8,0.206,0.0,0.0,6.8,76
2026-01-24T00:00,22,10.3,30.0,28.6,0.0,6.7,0.409,0.0,1.2,6.7,77
2026-01-24T01:00,22,8.1,31.0,23.2,0.0,6.6,0.353,0.0,1.1,6.6,80
2026-01-24T02:00,22,8.2,32.6,21.3,0.0,6.2,0.298,0.0,1.0,6.8,80
2026-01-24T03:00,22,8.0,29.8,19.8,0.0,6.0,0.317,0.0,1.3,6.6,81
2026-01-24T04:00,22,9.1,35.6,22.7,0.0,5.9,0.347,0.0,1.5,8.0,78
2026-01-24T05:00,22,10.7,40.5,31.0,0.0,6.5,0.434,0.0,2.4,7.3,78
2026-01-24T06:00,22,15.1,58.7,46.7,0.0,6.8,0.574,0.0,3.4,8.6,74
2026-01-24T07:00,22,19.4,73.6,64.2,0.0,7.5,0.86,0.0,5.2,8.5,75
2026-01-24T08:00,22,15.7,74.6,58.4,0.0,7.4,0.782,0.0,5.3,10.1,73
2026-01-24T09:00,22,14.9,66.3,49.1,0.0,6.6,0.594,0.0,4.3,10.6,69
2026-01-24T10:00,22,12.6,57.6,35.9,0.0,5.6,0.538,0.0,4.1,12.0,68
2026-01-24T11:00,22,12.2,53.9,30.9,0.0,5.9,0.431,0.0,3.8,12.2,66
2026-01-24T12:00,22,11.7,53.4,34.1,0.0,5.2,0.44,0.0,4.1,13.1,62
2026-01-24T13:00,22,11.8,50.8,27.5,0.0,5.5,0.448,0.0,4.2,13.7,62
2026-01-24T14:00,22,11.7,59.0,29.7,0.0,4.9,0.432,0.0,5.0,13.2,63
2026-01-24T15:00,22,12.9,73.8,33.6,0.0,4.7,0.448,0.0,5.3,13.0,63
2026-01-24T16:00,22,16.8,79.7,39.2,0.0,4.1,0.49,0.0,6.6,13.0,61
2026-01-24T17:00,22,16.8,89.5,44.3,0.0,3.9,0.59,0.0,9.1,12.1,65
2026-01-24T18:00,22,15.4,85.8,42.0,0.0,3.7,0.526,0.0,8.8,11.6,68
2026-01-24T19:00,22,14.5,64.4,35.6,0.0,3.1,0.463,0.0,7.1,10.8,66
2026-01-24T20:00,22,10.9,62.0,28.2,0.0,3.0,0.351,0.0,5.9,10.5,69
2026-01-24T21:00,22,10.4,54.2,21.6,0.0,2.4,0.286,0.0,5.4,8.8,76
2026-01-24T22:00,22,9.3,51.1,16.0,0.0,2.2,0.204,0.0,4.9,8.9,77
2026-01-24T23:00,22,8.9,52.6,17.4,0.0,2.1,0.235,0.0,4.9,7.8,80
2026-01-24T00:00,37,8.2,21.9,21.2,0.0,3.5,0.377,0.0,0.6,7.2,79
2026-01-24T01:00,37,6.5,21.8,16.5,0.0,3.3,0.345,0.0,0.4,6.1,79
2026-01-24T02:00,37,6.5,19.3,16.9,0.0,3.4,0.35,0.0,0.4,6.8,78
2026-01-24T03:00,37,6.8,20.8,17.3,0.0,3.4,0.311,0.0,0.4,6.6,79
2026-01-24T04:00,37,7.4,20.5,19.3,0.0,3.5,0.38,0.0,0.5,7.0,77
2026-01-24T05:00,37,10.1,31.7,24.4,0.0,3.8,0.506,0.0,0.7,7.9,77
2026-01-24T06:00,37,12.7,40.6,34.4,0.0,4.5,0.652,0.0,0.8,8.3,74
2026-01-24T07:00,37,15.5,50.5,51.5,0.0,4.5,0.979,0.0,1.0,9.0,68
2026-01-24T08:00,37,14.7,51.5,43.6,0.0,5.1,0.864,0.0,1.0,9.6,69
2026-01-24T09:00,37,13.3,44.1,36.2,0.0,5.5,0.706,0.0,0.8,10.7,68
2026-01-24T10:00,37,11.7,40.0,29.1,0.0,5.0,0.593,0.0,0.7,12.4,69
2026-01-24T11:00,37,10.6,34.6,25.4,0.0,5.3,0.564,0.0,0.6,12.3,64
2026-01-24T12:00,37,10.7,35.0,25.3,0.0,5.3,0.507,0.0,0.5,12.5,63
2026-01-24T13:00,37,10.9,37.3,23.0,0.0,5.1,0.523,0.0,0.6,13.5,66
2026-01-24T14:00,37,11.7,37.9,23.2,0.0,4.9,0.5,0.0,0.5,13.0,60
2026-01-24T15:00,37,13.6,40.4,24.7,0.0,5.0,0.489,0.0,0.6,13.3,63
2026-01-24T16:00,37,15.2,52.9,31.0,0.0,4.8,0.672,0.0,0.6,12.8,64
2026-01-24T17:00,37,15.9,64.7,35.2,0.0,5.2,0.871,0.0,0.8,12.8,65
2026-01-24T18:00,37,15.6,54.9,31.5,0.0,4.5,0.779,0.0,0.7,12.0,69
2026-01-24T19:00,37,12.3,41.9,25.7,0.0,4.6,0.611,0.0,0.6,10.4,66
2026-01-24T20:00,37,11.6,37.3,21.4,0.0,4.4,0.466,0.0,0.5,9.3,71
2026-01-24T21:00,37,11.3,36.9,15.6,0.0,4.3,0.385,0.0,0.4,8.8,73
2026-01-24T22:00,37,9.8,33.0,13.1,0.0,4.0,0.356,0.0,0.3,8.7,78
2026-01-24T23:00,37,9.5,30.8,11.1,0.0,4.1,0.346,0.0,0.3,7.7,76
2026-01-24T00:00,38,14.2,29.4,14.2,34.3,3.5,0.0,0.0,0.0,7.2,80
2026-01-24T01:00,38,13.3,25.9,11.9,29.9,3.4,0.0,0.0,0.0,6.7,79
2026-01-24T02:00,38,13.4,26.4,10.3,24.3,3.5,0.0,0.0,0.0,6.5,81
2026-01-24T03:00,38,11.9,23.7,10.1,24.8,3.4,0.0,0.0,0.0,6.5,79
2026-01-24T04:00,38,14.3,26.2,12.1,32.8,3.5,0.0,0.0,0.0,6.9,80
2026-01-24T05:00,38,17.5,36.7,15.9,45.9,3.4,0.0,0.0,0.0,7.3,78
2026-01-24T06:00,38,23.5,46.2,18.1,64.2,4.2,0.0,0.0,0.0,7.5,73
2026-01-24T07:00,38,30.1,58.2,29.9,77.9,4.5,0.0,0.0,0.0,9.1,72
2026-01-24T08:00,38,28.4,51.3,29.3,102.6,4.7,0.0,0.0,0.0,9.8,70
2026-01-24T09:00,38,25.3,51.1,18.8,115.9,5.0,0.0,0.0,0.0,10.6,74
2026-01-24T10:00,38,22.7,43.4,15.2,135.1,4.9,0.0,0.0,0.0,12.0,70
2026-01-24T11:00,38,20.7,39.0,13.5,162.4,4.7,0.0,0.0,0.0,12.2,66
2026-01-24T12:00,38,18.8,40.0,12.2,154.9,4.4,0.0,0.0,0.0,12.5,64
2026-01-24T13:00,38,19.5,35.7,11.3,147.8,4.3,0.0,0.0,0.0,13.3,63
2026-01-24T14:00,38,20.2,40.1,12.2,141.8,4.4,0.0,0.0,0.0,13.0,64
2026-01-24T15:00,38,22.9,46.7,11.1,119.2,4.0,0.0,0.0,0.0,12.9,64
2026-01-24T16:00,38,28.7,53.0,14.2,111.3,4.0,0.0,0.0,0.0,13.1,69
2026-01-24T17:00,38,30.6,57.1,14.9,81.4,3.9,0.0,0.0,0.0,12.3,67
2026-01-24T18:00,38,26.0,52.5,13.9,74.8,3.9,0.0,0.0,0.0,12.0,68
2026-01-24T19:00,38,23.9,42.9,11.1,67.8,3.8,0.0,0.0,0.0,11.7,70
2026-01-24T20:00,38,20.6,38.7,7.6,61.4,3.6,0.0,0.0,0.0,10.1,69
2026-01-24T21:00,38,18.6,37.3,5.4,50.1,4.1,0.0,0.0,0.0,9.1,75
2026-01-24T22:00,38,16.1,29.6,4.0,37.8,3.6,0.0,0.0,0.0,8.5,79
2026-01-24T23:00,38,15.3,31.2,3.8,38.1,3.2,0.0,0.0,0.0,6.8,77
2026-01-25T00:00,19,9.8,0.0,12.8,0.0,2.7,0.552,0.0,0.0,6.9,77
2026-01-25T01:00,19,8.2,0.0,11.1,0.0,2.7,0.501,0.0,0.0,6.8,80
2026-01-25T02:00,19,7.9,0.0,10.7,0.0,2.7,0.441,0.0,0.0,6.8,79
2026-01-25T03:00,19,7.7,0.0,11.3,0.0,2.6,0.442,0.0,0.0,6.8,76
2026-01-25T04:00,19,8.1,0.0,14.2,0.0,3.0,0.489,0.0,0.0,7.3,82
2026-01-25T05:00,19,10.7,0.0,19.6,0.0,3.5,0.64,0.0,0.0,7.4,77
2026-01-25T06:00,19,13.0,0.0,30.1,0.0,3.4,0.949,0.0,0.0,8.4,73
2026-01-25T07:00,19,16.5,0.0,40.7,0.0,4.1,1.276,0.0,0.0,9.3,75
2026-01-25T08:00,19,15.5,0.0,39.8,0.0,4.5,1.159,0.0,0.0,10.1,66
2026-01-25T09:00,19,12.5,0.0,36.2,0.0,4.4,1.036,0.0,0.0,10.0,67
2026-01-25T10:00,19,10.3,0.0,27.7,0.0,4.5,0.839,0.0,0.0,11.8,67
2026-01-25T11:00,19,9.8,0.0,27.3,0.0,4.6,0.78,0.0,0.0,13.4,68
2026-01-25T12:00,19,8.6,0.0,28.4,0.0,4.6,0.745,0.0,0.0,13.0,66
2026-01-25T13:00,19,8.2,0.0,25.6,0.0,4.3,0.759,0.0,0.0,13.7,60
2026-01-25T14:00,19,8.7,0.0,28.5,0.0,4.3,0.726,0.0,0.0,13.8,61
2026-01-25T15:00,19,10.1,0.0,33.4,0.0,4.6,0.868,0.0,0.0,13.7,60
2026-01-25T16:00,19,11.4,0.0,37.2,0.0,4.0,1.046,0.0,0.0,13.5,67
2026-01-25T17:00,19,10.8,0.0,52.7,0.0,4.6,1.156,0.0,0.0,11.8,65
2026-01-25T18:00,19,9.8,0.0,48.5,0.0,4.6,1.089,0.0,0.0,11.9,64
2026-01-25T19:00,19,8.2,0.0,39.2,0.0,4.6,1.05,0.0,0.0,11.3,73
2026-01-25T20:00,19,6.7,0.0,30.6,0.0,4.4,0.705,0.0,0.0,9.8,72
2026-01-25T21:00,19,5.4,0.0,24.0,0.0,4.2,0.617,0.0,0.0,8.9,74
2026-01-25T22:00,19,4.7,0.0,23.4,0.0,3.9,0.542,0.0,0.0,8.8,79
2026-01-25T23:00,19,5.0,0.0,23.3,0.0,4.3,0.541,0.0,0.0,7.4,78
2026-01-25T00:00,20,11.8,41.0,13.9,0.0,0.8,0.141,0.0,0.2,6.6,77
2026-01-25T01:00,20,9.4,38.5,10.6,0.0,1.0,0.119,0.0,0.2,6.5,78
2026-01-25T02:00,20,9.1,31.8,11.9,0.0,0.9,0.117,0.0,0.2,6.8,81
2026-01-25T03:00,20,8.6,32.3,12.3,0.0,1.1,0.123,0.0,0.2,6.9,81
2026-01-25T04:00,20,9.8,36.5,14.4,0.0,1.3,0.134,0.0,0.2,7.3,76
2026-01-25T05:00,20,12.6,42.9,22.5,0.0,1.2,0.189,0.0,0.3,7.5,78
2026-01-25T06:00,20,14.7,48.2,32.1,0.0,1.6,0.28,0.0,0.5,7.2,73
2026-01-25T07:00,20,18.6,69.3,49.1,0.0,1.7,0.38,0.0,0.5,10.2,74
2026-01-25T08:00,20,18.4,54.5,50.7,0.0,1.9,0.349,0.0,0.6,9.5,73
2026-01-25T09:00,20,15.0,51.3,41.2,0.0,1.9,0.284,0.0,0.5,10.4,69
2026-01-25T10:00,20,12.0,45.4,34.1,0.0,2.1,0.279,0.0,0.5,11.3,70
2026-01-25T11:00,20,10.9,33.3,35.2,0.0,2.0,0.238,0.0,0.5,12.6,68
2026-01-25T12:00,20,10.6,33.0,34.5,0.0,2.5,0.246,0.0,0.4,12.9,64
2026-01-25T13:00,20,10.0,33.5,28.4,0.0,2.3,0.227,0.0,0.4,13.3,64
2026-01-25T14:00,20,10.5,32.8,33.6,0.0,2.4,0.225,0.0,0.5,13.7,63
2026-01-25T15:00,20,10.6,35.8,42.2,0.0,2.3,0.287,0.0,0.5,13.3,66
2026-01-25T16:00,20,12.8,36.3,44.2,0.0,2.5,0.307,0.0,0.6,13.7,66
2026-01-25T17:00,20,15.2,40.0,65.8,0.0,2.4,0.421,0.0,0.8,12.3,66
2026-01-25T18:00,20,11.8,31.3,61.7,0.0,2.3,0.383,0.0,0.8,12.0,71
2026-01-25T19:00,20,9.9,24.9,53.2,0.0,2.5,0.342,0.0,0.7,10.7,70
2026-01-25T20:00,20,8.8,21.1,40.6,0.0,2.2,0.278,0.0,0.5,9.8,74
2026-01-25T21:00,20,6.9,17.5,38.9,0.0,2.3,0.232,0.0,0.4,8.9,69
2026-01-25T22:00,20,6.2,14.1,30.0,0.0,2.5,0.19,0.0,0.4,8.2,76
2026-01-25T23:00,20,5.8,11.1,33.8,0.0,2.7,0.205,0.0,0.4,7.1,78
2026-01-25T00:00,21,0.0,44.1,6.8,32.2,0.8,0.206,0.0,0.0,6.9,81
2026-01-25T01:00,21,0.0,35.5,6.7,28.4,0.9,0.163,0.0,0.0,6.3,78
2026-01-25T02:00,21,0.0,34.1,7.1,25.3,1.0,0.161,0.0,0.0,6.2,80
2026-01-25T03:00,21,0.0,36.9,7.5,24.6,1.1,0.151,0.0,0.0,7.1,79
2026-01-25T04:00,21,0.0,38.1,9.0,34.0,1.1,0.187,0.0,0.0,6.4,80
2026-01-25T05:00,21,0.0,45.1,14.4,40.3,1.3,0.27,0.0,0.0,7.4,79
2026-01-25T06:00,21,0.0,57.8,20.7,59.1,1.7,0.341,0.0,0.0,7.9,73
2026-01-25T07:00,21,0.0,69.7,30.6,76.5,1.8,0.5,0.0,0.0,8.8,72
2026-01-25T08:00,21,0.0,66.2,36.8,98.0,2.0,0.429,0.0,0.0,10.3,70
2026-01-25T09:00,21,0.0,53.2,27.7,119.7,2.0,0.382,0.0,0.0,10.2,67
2026-01-25T10:00,21,0.0,45.4,22.9,130.0,2.2,0.328,0.0,0.0,11.6,65
2026-01-25T11:00,21,0.0,36.8,23.5,140.8,2.3,0.274,0.0,0.0,12.8,62
2026-01-25T12:00,21,0.0,34.2,22.8,146.8,2.4,0.272,0.0,0.0,12.4,68
2026-01-25T13:00,21,0.0,34.0,23.8,133.8,2.4,0.263,0.0,0.0,14.1,59
2026-01-25T14:00,21,0.0,35.4,26.2,124.7,2.4,0.312,0.0,0.0,13.3,65
2026-01-25T15:00,21,0.0,34.5,29.0,100.0,2.5,0.322,0.0,0.0,13.4,61
2026-01-25T16:00,21,0.0,38.4,37.1,88.9,2.3,0.392,0.0,0.0,13.2,65
2026-01-25T17:00,21,0.0,40.2,54.3,73.9,2.7,0.448,0.0,0.0,12.1,66
2026-01-25T18:00,21,0.0,34.4,48.3,63.1,2.2,0.438,0.0,0.0,12.3,67
2026-01-25T19:00,21,0.0,23.9,42.7,53.3,2.7,0.377,0.0,0.0,11.0,71
2026-01-25T20:00,21,0.0,20.7,36.4,51.4,2.4,0.277,0.0,0.0,9.6,70
2026-01-25T21:00,21,0.0,17.2,29.5,32.2,2.6,0.241,0.0,0.0,8.5,73
2026-01-25T22:00,21,0.0,15.5,27.1,36.0,2.4,0.207,0.0,0.0,7.2,76
2026-01-25T23:00,21,0.0,11.4,27.5,30.1,2.5,0.199,0.0,0.0,7.5,77
2026-01-25T00:00,22,9.2,48.1,16.7,0.0,1.8,0.202,0.0,5.3,7.1,82
2026-01-25T01:00,22,7.7,42.3,14.3,0.0,2.0,0.168,0.0,4.3,6.8,79
2026-01-25T02:00,22,6.9,38.0,14.6,0.0,1.8,0.179,0.0,3.8,6.6,78
2026-01-25T03:00,22,6.7,36.0,15.8,0.0,1.8,0.195,0.0,3.1,6.8,78
2026-01-25T04:00,22,7.8,38.8,18.7,0.0,2.3,0.219,0.0,3.7,6.9,77
2026-01-25T05:00,22,9.5,48.9,30.2,0.0,2.5,0.323,0.0,5.1,7.2,76
2026-01-25T06:00,22,12.9,59.9,44.0,0.0,2.8,0.395,0.0,6.4,8.8,76
2026-01-25T07:00,22,14.7,76.1,67.2,0.0,3.2,0.547,0.0,9.1,9.4,75
2026-01-25T08:00,22,14.1,71.8,63.7,0.0,3.4,0.545,0.0,8.0,10.6,73
2026-01-25T09:00,22,12.4,55.7,53.1,0.0,3.4,0.483,0.0,6.0,10.9,73
2026-01-25T10:00,22,10.7,45.2,44.9,0.0,3.5,0.418,0.0,4.7,11.5,64
2026-01-25T11:00,22,8.9,41.9,44.7,0.0,4.0,0.394,0.0,3.8,12.7,65
2026-01-25T12:00,22,8.5,39.0,44.3,0.0,4.1,0.361,0.0,3.8,12.9,66
2026-01-25T13:00,22,8.4,34.8,42.9,0.0,3.5,0.358,0.0,3.6,13.2,66
2026-01-25T14:00,22,9.2,36.4,49.0,0.0,3.7,0.408,0.0,3.4,13.6,64
2026-01-25T15:00,22,9.7,41.1,53.2,0.0,4.3,0.398,0.0,3.3,13.6,63
2026-01-25T16:00,22,11.0,40.3,65.9,0.0,4.3,0.586,0.0,3.6,13.0,62
2026-01-25T17:00,22,12.1,43.6,85.8,0.0,4.4,0.749,0.0,4.1,12.7,64
2026-01-25T18:00,22,10.8,37.1,76.6,0.0,4.2,0.665,0.0,3.3,11.7,67
2026-01-25T19:00,22,8.2,25.3,72.8,0.0,4.1,0.604,0.0,2.8,11.9,68
2026-01-25T20:00,22,7.9,22.0,61.0,0.0,4.1,0.484,0.0,1.8,10.0,72
2026-01-25T21:00,22,6.5,18.3,47.0,0.0,4.5,0.349,0.0,1.3,8.9,71
2026-01-25T22:00,22,5.7,14.8,46.5,0.0,4.0,0.307,0.0,1.0,7.9,74
2026-01-25T23:00,22,5.8,11.4,41.9,0.0,4.2,0.344,0.0,0.8,7.7,76
2026-01-25T00:00,37,9.0,30.8,10.8,0.0,4.2,0.35,0.0,0.3,6.6,80
2026-01-25T01:00,37,7.9,29.0,10.4,0.0,4.0,0.285,0.0,0.3,6.6,78
2026-01-25T02:00,37,7.6,27.8,10.2,0.0,4.3,0.234,0.0,0.2,6.8,80
2026-01-25T03:00,37,7.7,24.9,10.9,0.0,4.1,0.275,0.0,0.2,6.6,78
2026-01-25T04:00,37,8.3,28.7,13.4,0.0,4.2,0.311,0.0,0.3,7.4,75
2026-01-25T05:00,37,10.7,29.3,17.7,0.0,4.3,0.424,0.0,0.4,7.7,77
2026-01-25T06:00,37,13.3,38.9,26.9,0.0,4.8,0.667,0.0,0.5,8.1,76
2026-01-25T07:00,37,15.5,51.4,38.0,0.0,5.4,0.896,0.0,0.9,9.0,77
2026-01-25T08:00,37,13.9,48.7,43.0,0.0,5.6,0.843,0.0,0.7,9.9,71
2026-01-25T09:00,37,11.7,39.1,33.7,0.0,5.9,0.673,0.0,0.7,11.6,70
2026-01-25T10:00,37,10.0,30.0,29.7,0.0,5.7,0.59,0.0,0.5,12.0,69
2026-01-25T11:00,37,9.2,28.6,26.0,0.0,5.6,0.488,0.0,0.5,13.3,70
2026-01-25T12:00,37,8.8,26.8,27.8,0.0,6.1,0.506,0.0,0.5,12.9,61
2026-01-25T13:00,37,8.1,24.7,26.4,0.0,5.8,0.535,0.0,0.5,13.9,64
2026-01-25T14:00,37,8.6,23.0,27.6,0.0,5.4,0.564,0.0,0.6,13.4,63
2026-01-25T15:00,37,8.6,25.9,31.0,0.0,5.2,0.605,0.0,0.6,13.1,66
2026-01-25T16:00,37,10.4,27.8,39.8,0.0,5.2,0.652,0.0,0.8,12.4,66
2026-01-25T17:00,37,12.1,31.7,52.9,0.0,5.2,0.947,0.0,0.9,12.4,64
2026-01-25T18:00,37,9.1,24.2,47.1,0.0,4.4,0.844,0.0,0.9,12.0,67
2026-01-25T19:00,37,7.1,18.1,41.1,0.0,5.1,0.776,0.0,0.8,10.9,68
2026-01-25T20:00,37,6.0,16.9,35.3,0.0,4.4,0.647,0.0,0.6,10.2,70
2026-01-25T21:00,37,5.4,12.6,27.2,0.0,4.8,0.475,0.0,0.5,9.4,75
2026-01-25T22:00,37,4.1,11.1,24.3,0.0,4.3,0.386,0.0,0.5,8.8,77
2026-01-25T23:00,37,4.1,8.8,24.5,0.0,4.3,0.395,0.0,0.5,7.8,81
2026-01-25T00:00,38,0.0,0.0,3.5,41.3,3.4,0.0,0.0,0.0,7.3,79
2026-01-25T01:00,38,0.0,0.0,4.4,30.6,3.6,0.0,0.0,0.0,6.9,77
2026-01-25T02:00,38,0.0,0.0,5.9,28.6,3.4,0.0,0.0,0.0,6.2,83
2026-01-25T03:00,38,0.0,0.0,7.6,28.6,3.3,0.0,0.0,0.0,6.6,79
2026-01-25T04:00,38,0.0,0.0,10.0,36.2,3.5,0.0,0.0,0.0,7.2,78
2026-01-25T05:00,38,0.0,0.0,17.2,44.9,3.9,0.0,0.0,0.0,7.4,80
2026-01-25T06:00,38,0.0,0.0,26.9,60.0,4.5,0.0,0.0,0.0,8.4,75
2026-01-25T07:00,38,0.0,0.0,49.1,81.1,5.2,0.0,0.0,0.0,8.7,71
2026-01-25T08:00,38,0.0,0.0,51.9,106.3,4.8,0.0,0.0,0.0,10.4,72
2026-01-25T09:00,38,0.0,0.0,43.8,125.3,5.5,0.0,0.0,0.0,11.3,67
2026-01-25T10:00,38,0.0,0.0,36.7,137.3,4.8,0.0,0.0,0.0,12.1,65
2026-01-25T11:00,38,0.0,0.0,36.4,142.2,5.1,0.0,0.0,0.0,12.6,64
2026-01-25T12:00,38,0.0,0.0,37.8,164.4,5.1,0.0,0.0,0.0,13.2,67
2026-01-25T13:00,38,0.0,0.0,42.3,142.4,4.9,0.0,0.0,0.0,13.8,65
2026-01-25T14:00,38,0.0,0.0,50.2,126.8,4.7,0.0,0.0,0.0,13.3,66
2026-01-25T15:00,38,0.0,0.0,52.4,111.0,4.7,0.0,0.0,0.0,13.4,67
2026-01-25T16:00,38,0.0,0.0,67.4,98.5,5.0,0.0,0.0,0.0,13.2,64
2026-01-25T17:00,38,0.0,0.0,82.8,84.2,5.0,0.0,0.0,0.0,12.0,66
2026-01-25T18:00,38,0.0,0.0,88.1,65.7,4.6,0.0,0.0,0.0,11.4,66
2026-01-25T19:00,38,0.0,0.0,78.1,57.6,4.1,0.0,0.0,0.0,11.1,72
2026-01-25T20:00,38,0.0,0.0,66.1,49.3,5.1,0.0,0.0,0.0,10.5,74
2026-01-25T21:00,38,0.0,0.0,50.5,42.6,4.4,0.0,0.0,0.0,9.6,74
2026-01-25T22:00,38,0.0,0.0,46.1,36.2,4.6,0.0,0.0,0.0,7.3,76
2026-01-25T23:00,38,0.0,0.0,53.3,28.1,4.4,0.0,0.0,0.0,7.2,78
2026-01-26T00:00,19,4.7,0.0,23.8,0.0,4.4,0.542,0.0,0.0,7.7,79
2026-01-26T01:00,19,4.0,0.0,19.3,0.0,4.1,0.451,0.0,0.0,6.8,79
2026-01-26T02:00,19,4.3,0.0,18.2,0.0,4.4,0.433,0.0,0.0,6.6,77
2026-01-26T03:00,19,4.1,0.0,18.8,0.0,4.2,0.44,0.0,0.0,6.6,78
2026-01-26T04:00,19,4.2,0.0,19.9,0.0,4.3,0.544,0.0,0.0,6.7,79
2026-01-26T05:00,19,5.7,0.0,29.6,0.0,4.5,0.759,0.0,0.0,7.4,78
2026-01-26T06:00,19,8.1,0.0,42.1,0.0,4.9,1.017,0.0,0.0,7.4,78
2026-01-26T07:00,19,9.7,0.0,62.8,0.0,6.1,1.272,0.0,0.0,8.4,73
2026-01-26T08:00,19,9.6,0.0,62.6,0.0,5.5,1.386,0.0,0.0,9.9,69
2026-01-26T09:00,19,8.7,0.0,49.6,0.0,5.2,0.991,0.0,0.0,11.0,69
2026-01-26T10:00,19,7.8,0.0,38.8,0.0,5.2,0.875,0.0,0.0,12.8,65
2026-01-26T11:00,19,7.5,0.0,35.1,0.0,5.5,0.911,0.0,0.0,12.6,68
2026-01-26T12:00,19,7.3,0.0,35.5,0.0,5.4,0.797,0.0,0.0,13.6,63
2026-01-26T13:00,19,7.0,0.0,34.4,0.0,4.6,0.811,0.0,0.0,13.7,63
2026-01-26T14:00,19,7.6,0.0,38.3,0.0,4.9,0.876,0.0,0.0,13.3,64
2026-01-26T15:00,19,8.6,0.0,41.3,0.0,5.3,0.951,0.0,0.0,13.7,65
2026-01-26T16:00,19,11.3,0.0,45.9,0.0,4.4,1.126,0.0,0.0,13.2,64
2026-01-26T17:00,19,12.0,0.0,59.0,0.0,4.5,1.51,0.0,0.0,12.7,63
2026-01-26T18:00,19,10.8,0.0,54.4,0.0,3.9,1.307,0.0,0.0,11.5,65
2026-01-26T19:00,19,8.4,0.0,47.7,0.0,4.3,0.978,0.0,0.0,11.2,67
2026-01-26T20:00,19,8.5,0.0,36.3,0.0,4.4,0.852,0.0,0.0,10.7,74
2026-01-26T21:00,19,7.9,0.0,31.8,0.0,3.7,0.668,0.0,0.0,9.0,77
2026-01-26T22:00,19,6.3,0.0,25.4,0.0,3.5,0.627,0.0,0.0,7.9,79
2026-01-26T23:00,19,6.7,0.0,27.2,0.0,3.8,0.607,0.0,0.0,7.1,78
2026-01-26T00:00,20,5.4,10.4,32.0,0.0,2.4,0.192,0.0,0.4,7.3,79
2026-01-26T01:00,20,4.6,9.5,26.4,0.0,2.5,0.165,0.0,0.3,6.2,80
2026-01-26T02:00,20,4.6,9.4,25.9,0.0,2.6,0.165,0.0,0.3,6.8,78
2026-01-26T03:00,20,4.6,8.8,25.5,0.0,2.2,0.171,0.0,0.3,6.6,80
2026-01-26T04:00,20,4.7,9.2,29.0,0.0,2.7,0.204,0.0,0.4,7.0,77
2026-01-26T05:00,20,6.7,13.3,38.9,0.0,2.9,0.253,0.0,0.5,7.9,81
2026-01-26T06:00,20,8.4,15.8,57.8,0.0,3.0,0.371,0.0,0.7,7.6,75
2026-01-26T07:00,20,11.7,22.2,81.0,0.0,3.4,0.502,0.0,1.0,8.8,71
2026-01-26T08:00,20,9.2,20.7,86.4,0.0,3.3,0.476,0.0,0.9,9.9,70
2026-01-26T09:00,20,9.2,16.3,63.9,0.0,3.5,0.39,0.0,0.7,10.9,72
2026-01-26T10:00,20,7.6,16.3,49.6,0.0,3.5,0.34,0.0,0.7,11.7,66
2026-01-26T11:00,20,7.7,15.5,45.8,0.0,3.3,0.301,0.0,0.5,12.8,66
2026-01-26T12:00,20,6.9,12.8,39.5,0.0,3.3,0.257,0.0,0.6,13.1,65
2026-01-26T13:00,20,7.1,13.4,44.0,0.0,3.2,0.27,0.0,0.6,12.7,65
2026-01-26T14:00,20,7.3,14.3,41.9,0.0,3.3,0.308,0.0,0.6,14.0,63
2026-01-26T15:00,20,8.4,16.8,45.8,0.0,3.3,0.323,0.0,0.6,13.9,63
2026-01-26T16:00,20,11.3,21.6,62.2,0.0,3.0,0.384,0.0,0.7,13.2,65
